Name,Origin
Noronhia,Alien
Noronhia emarginata,Alien
Nothocalais,Native
Nothocalais cuspidata,Native
Notholaena,Native
Notholaena standleyi,Native
Nothoscordum,mixed
Nothoscordum bivalve,Native
Nothoscordum gracile,Alien
Nuphar,Native
Nuphar advena,Native
Nuphar microphylla,Native
Nuphar orbiculata,Native
Nuphar ozarkana,Native
Nuphar rubrodisca,Native
Nuphar sagittifolia,Native
Nuphar ulvacea,Native
Nuphar variegata,Native
Nyctaginaceae,mixed
Nyctaginia,Native
Nyctaginia capitata,Native
Nymphaea,mixed
Nymphaea ampla,Native
Nymphaea capensis,Alien
Nymphaea capensis var. zanzibariensis,Alien
Nymphaea elegans,Native
Nymphaea jamesoniana,Uncertain
Nymphaea lotus,Alien
Nymphaea mexicana,Native
Nymphaea odorata,Native
Nymphaea odorata ssp. odorata,Native
Nymphaea odorata ssp. tuberosa,Native
Nymphaeaceae,mixed
Nymphoides,mixed
Nymphoides aquatica,Native
Nymphoides cordata,Native
Nymphoides cristata,Alien
Nymphoides grayana,Native
Nymphoides humboldtiana,Native
Nymphoides indica,Alien
Nymphoides peltata,Alien
Nyssa,Native
Nyssa [biflora + sylvatica],Native
Nyssa aquatica,Native
Nyssa biflora,Native
Nyssa ogeche,Native
Nyssa sylvatica,Native
Nyssa ursina,Native
Nyssaceae,Native
Obolaria,Native
Obolaria virginica,Native
Ochna,Alien
Ochna atropurpurea,Alien
Ochna serrulata,Alien
Ochnaceae,Alien
Ochrosia,Alien
Ochrosia elliptica,Alien
Ocimum,mixed
Ocimum basilicum,Alien
Ocimum campechianum,Native
Oclemena,Native
Oclemena acuminata,Native
Oclemena nemoralis,Native
Oclemena reticulata,Native
Odontites,Alien
Odontites vulgaris,Alien
Odontonema,Alien
Odontonema cuspidatum,Alien
Oeceoclades,Uncertain
Oeceoclades maculata,Uncertain
Oenanthe,Alien
Oenanthe aquatica,Alien
Oenanthe javanica,Alien
Oenothera,mixed
Oenothera [biennis + nutans + oakesiana + parviflora],Native
Oenothera [fruticosa + hybrida],Native
Oenothera [fruticosa + pilosella + riparia + tetragona + unguiculata],Native
Oenothera [fruticosa + pilosella + tetragona],Native
Oenothera [fruticosa + unguiculata],Native
Oenothera [fruticosa var. 1 + fruticosa var. fruticosa + fruticosa var. microcarpa + unguiculata],Native
Oenothera [fruticosa var. fruticosa + fruticosa var. microcarpa + pilosella + riparia + tetragona + unguiculata],Native
Oenothera [fruticosa var. fruticosa + fruticosa var. microcarpa + unguiculata],Native
Oenothera [fruticosa var. fruticosa + pilosella + tetragona],Native
Oenothera [nutans + oakesiana + parviflora + villosa ssp. villosa],Native
Oenothera [nutans + oakesiana + parviflora + villosa],Native
Oenothera [nutans + oakesiana + parviflora],Native
Oenothera [nutans + parviflora + villosa ssp. villosa],Native
Oenothera [nutans + parviflora + villosa],Native
Oenothera [perennis + tetragona],Native
Oenothera [pilosella + tetragona],Native
Oenothera albicaulis,Native
Oenothera argillicola,Native
Oenothera biennis,Native
Oenothera calcicola,Native
Oenothera capillifolia,Native
Oenothera capillifolia ssp. berlandieri,Native
Oenothera capillifolia ssp. capillifolia,Native
Oenothera cinerea,Native
Oenothera cinerea ssp. cinerea,Native
Oenothera cinerea ssp. parksii,Native
Oenothera clelandii,Native
Oenothera cordata,Alien
Oenothera curtiflora,Native
Oenothera curtissii,Native
Oenothera demareei,Native
Oenothera drummondii,Native
Oenothera elata,Native
Oenothera elata ssp. hirsutissima,Native
Oenothera falfurriae,Native
Oenothera filiformis,Native
Oenothera filipes,Native
Oenothera fruticosa,Native
Oenothera fruticosa var. 1,Native
Oenothera fruticosa var. fruticosa,Native
Oenothera fruticosa var. goodmanii,Native
Oenothera fruticosa var. microcarpa,Native
Oenothera fruticosa var. subglobosa,Native
Oenothera gaura,Native
Oenothera glauca,Native
Oenothera glaucifolia,Native
Oenothera glazioviana,Alien
Oenothera grandiflora,Native
Oenothera grandis,Native
Oenothera hartwegii,Native
Oenothera hartwegii ssp. fendleri,Native
Oenothera hartwegii ssp. maccartii,Native
Oenothera hartwegii ssp. pubescens,Native
Oenothera heterophylla,Native
Oenothera heterophylla ssp. heterophylla,Native
Oenothera heterophylla ssp. orientalis,Native
Oenothera hispida,Native
Oenothera humifusa,Native
Oenothera hybrida,Native
Oenothera jamesii,Native
Oenothera kunthiana,Native
Oenothera laciniata,Native
Oenothera lindheimeri,Native
Oenothera linifolia,Native
Oenothera macrocarpa,Native
Oenothera macrocarpa ssp. macrocarpa,Native
Oenothera macrocarpa ssp. oklahomensis,Native
Oenothera mckelveyae,Native
Oenothera mexicana,Native
Oenothera nutans,Native
Oenothera nuttallii,Alien
Oenothera oakesiana,Native
Oenothera pallida,Native
Oenothera pallida ssp. latifolia,Native
Oenothera parviflora,Native
Oenothera patriciae,Native
Oenothera perennis,Native
Oenothera pilosella,Native
Oenothera rhombipetala,Native
Oenothera riparia,Native
Oenothera rosea,Native
Oenothera serrulata,Native
Oenothera sessilis,Native
Oenothera simulans,Native
Oenothera sinuosa,Native
Oenothera spachiana,Native
Oenothera species 1,Native
Oenothera species 2,Native
Oenothera speciosa,Native
Oenothera suffrutescens,Native
Oenothera suffulta,Native
Oenothera tetragona,Native
Oenothera tetraptera,Native
Oenothera triangulata,Native
Oenothera triloba,Native
Oenothera tubicula,Native
Oenothera tubicula ssp. tubicula,Native
Oenothera unguiculata,Native
Oenothera villosa,Native
Oenothera villosa ssp. villosa,Native
Okenia,Native
Okenia hypogaea,Native
Oldenlandia,mixed
Oldenlandia boscii,Native
Oldenlandia corymbosa,Alien
Oldenlandia salzmannii,Alien
Oldenlandiopsis,Uncertain
Oldenlandiopsis callitrichoides,Uncertain
Oleaceae,mixed
Oligomeris,Native
Oligomeris linifolia,Native
Oloptum,Alien
Oloptum miliaceum,Alien
Omalotheca,Native
Omalotheca sylvatica,Native
Onagraceae,mixed
Oncidium,Native
Oncidium ensatum,Native
Oncoba,Alien
Oncoba spinosa,Alien
Onobrychis,Alien
Onobrychis viciifolia,Alien
Onoclea,Native
Onoclea sensibilis,Native
Onocleaceae,Native
Ononis,Alien
Ononis repens,Alien
Ononis repens ssp. repens,Alien
Ononis spinosa,Alien
Onopordum,Alien
Onopordum acanthium,Alien
Onopordum acanthium ssp. acanthium,Alien
Operculina,Native
Operculina pinnatifida,Native
Ophioderma,Alien
Ophioderma pendulum,Alien
Ophioglossaceae,mixed
Ophioglossum,Native
Ophioglossum [pusillum + pycnostichum],Native
Ophioglossum crotalophoroides,Native
Ophioglossum engelmannii,Native
Ophioglossum nudicaule,Native
Ophioglossum petiolatum,Uncertain
Ophioglossum pusillum,Native
Ophioglossum pycnostichum,Native
Ophiopogon,Alien
Ophiopogon jaburan,Alien
Ophiopogon japonicus,Alien
Oplismenus,mixed
Oplismenus burmannii,Alien
Oplismenus hirtellus,Native
Oplismenus setarius,Native
Oplismenus undulatifolius,Alien
Opuntia,mixed
Opuntia [cespitosa + humifusa],Native
Opuntia [humifusa + mesacantha ssp. mesacantha],Native
Opuntia [humifusa + mesacantha],Native
Opuntia abjecta,Native
Opuntia atrispina,Native
Opuntia austrina,Native
Opuntia cespitosa,Native
Opuntia cochenillifera,Alien
Opuntia cymochila,Native
Opuntia drummondii,Native
Opuntia engelmannii,mixed
Opuntia engelmannii var. engelmannii,Native
Opuntia engelmannii var. linguiformis,Alien
Opuntia ficus-indica,Alien
Opuntia humifusa,Native
Opuntia leucotricha,Alien
Opuntia lindheimeri,Native
Opuntia macrorhiza,Native
Opuntia mesacantha,Native
Opuntia mesacantha ssp. lata,Native
Opuntia mesacantha ssp. mesacantha,Native
Opuntia monacantha,Alien
Opuntia nemoralis,Native
Opuntia ochrocentra,Native
Opuntia phaeacantha,Native
Opuntia polyacantha,Native
Opuntia polyacantha var. polyacantha,Native
Opuntia stricta,Native
Opuntia stricta var. dillenii,Native
Opuntia stricta var. stricta,Native
Orbexilum,Native
Orbexilum [pedunculatum + psoralioides],Native
Orbexilum lupinellus,Native
Orbexilum macrophyllum,Native
Orbexilum onobrychis,Native
Orbexilum pedunculatum,Native
Orbexilum psoralioides,Native
Orbexilum simplex,Native
Orbexilum stipulatum,Native
Orbexilum virgatum,Native
Orchidaceae,mixed
Oreojuncus,Native
Oreojuncus trifidus,Native
Origanum,Alien
Origanum majorana,Alien
Origanum vulgare,Alien
Ornithogalum,Alien
Ornithogalum nutans,Alien
Ornithogalum umbellatum,Alien
Ornithopus,Alien
Ornithopus perpusillus,Alien
Ornithopus sativus,Alien
Ornithopus sativus ssp. sativus,Alien
Orobanchaceae,mixed
Orobanche,Alien
Orobanche minor,Alien
Orontium,Native
Orontium aquaticum,Native
Orthilia,Native
Orthilia secunda,Native
Orthocarpus,Native
Orthocarpus bracteosus,Native
Orthochilus,Native
Orthochilus ecristatus,Native
Orthosia,Native
Orthosia scoparia,Native
Orychophragmus,Alien
Orychophragmus violaceus,Alien
Oryza,Alien
Oryza rufipogon,Alien
Oryza sativa,Alien
Oryzopsis,Native
Oryzopsis asperifolia,Native
Oshuna,Alien
Oshuna crassipes,Alien
Osmanthus,Alien
Osmanthus ×fortunei,Alien
Osmanthus heterophyllus,Alien
Osmorhiza,Native
Osmorhiza [claytonii + longistylis],Native
Osmorhiza claytonii,Native
Osmorhiza longistylis,Native
Osmunda,Native
Osmunda spectabilis,Native
Osmundaceae,Native
Osmundaceae {Osmunda s.l.},Native
Osmundastrum,Native
Osmundastrum cinnamomeum,Native
Ostrya,Native
Ostrya virginiana,Native
Ottelia,Alien
Ottelia alismoides,Alien
Oxalidaceae,mixed
Oxalis,mixed
Oxalis [dillenii + florida + stricta],Native
Oxalis [dillenii + stricta],Native
Oxalis [florida + macrantha + texana],Native
Oxalis [florida + stricta],Native
Oxalis articulata,Alien
Oxalis brasiliensis,Alien
Oxalis colorea,Native
Oxalis corniculata,Alien
Oxalis debilis,Alien
Oxalis dichondrifolia,Native
Oxalis dillenii,Native
Oxalis drummondii,Native
Oxalis florida,Native
Oxalis frutescens,Native
Oxalis frutescens ssp. angustifolia,Native
Oxalis grandis,Native
Oxalis hispidula,Alien
Oxalis illinoensis,Native
Oxalis intermedia,Uncertain
Oxalis macrantha,Native
Oxalis montana,Native
Oxalis species 1,Native
Oxalis stricta,Native
Oxalis texana,Native
Oxalis triangularis,Alien
Oxalis violacea,Native
Oxybasis,mixed
Oxybasis glauca,Alien
Oxybasis macrosperma,Alien
Oxybasis rubra,Native
Oxybasis rubra var. rubra,Native
Oxybasis salina,Uncertain
Oxybasis urbica,Alien
Oxydendrum,Native
Oxydendrum arboreum,Native
Oxypolis,Native
Oxypolis rigidior,Native
Oxypolis ternata,Native
Oxytropis,Native
Oxytropis lambertii,Native
Oxytropis lambertii var. articulata,Native
Pachyrhizus,Alien
Pachyrhizus erosus,Alien
Pachysandra,mixed
Pachysandra procumbens,Native
Pachysandra terminalis,Alien
Packera,Native
Packera {millefolium × obovata},Native
Packera ×memmingeri,Native
Packera anonyma,Native
Packera antennariifolia,Native
Packera aurea,Native
Packera crawfordii,Native
Packera dubia,Native
Packera glabella,Native
Packera millefolium,Native
Packera millefolium × obovata,Native
Packera obovata,Native
Packera paupercula,Native
Packera paupercula var. appalachiana,Native
Packera paupercula var. paupercula,Native
Packera paupercula var. pseudotomentosa,Native
Packera plattensis,Native
Packera pseudaurea,Native
Packera pseudaurea var. semicordata,Native
Packera schweinitziana,Native
Packera serpenticola,Native
Packera tampicana,Native
Paederia,Alien
Paederia cruddasiana,Alien
Paederia foetida,Alien
Paeonia,Alien
Paeonia lactiflora,Alien
Paeonia officinalis,Alien
Paeoniaceae,Alien
Palafoxia,Native
Palafoxia callosa,Native
Palafoxia feayi,Native
Palafoxia hookeriana,Native
Palafoxia hookeriana var. hookeriana,Native
Palafoxia hookeriana var. minor,Native
Palafoxia integrifolia,Native
Palafoxia reverchonii,Native
Palafoxia rosea,Native
Palafoxia rosea [var. macrolepis + var. rosea],Native
Palafoxia rosea var. macrolepis,Native
Palafoxia rosea var. rosea,Native
Palafoxia sphacelata,Native
Palafoxia texana,Native
Palafoxia texana var. ambigua,Native
Palafoxia texana var. texana,Native
Palhinhaea,Native
Palhinhaea cernua,Native
Paliurus,Alien
Paliurus spina-christi,Alien
Palustricodon,Native
Palustricodon aparinoides,Native
Palustricodon aparinoides var. aparinoides,Native
Palustricodon aparinoides var. grandiflorus,Native
Panax,Native
Panax quinquefolius,Native
Pandanaceae,Alien
Pandanus,Alien
Pandanus odorifer,Alien
Panicum,mixed
Panicum [amarulum + amarum],Native
Panicum amarulum,Native
Panicum amarum,Native
Panicum antidotale,Alien
Panicum bergii,Alien
Panicum bisulcatum,Alien
Panicum capillare,Native
Panicum capillarioides,Native
Panicum coloratum,Alien
Panicum dichotomiflorum,Native
Panicum dichotomiflorum var. bartowense,Native
Panicum dichotomiflorum var. dichotomiflorum,Native
Panicum dichotomiflorum var. puritanorum,Native
Panicum diffusum,Native
Panicum filipes,Native
Panicum flexile,Native
Panicum ghiesbreghtii,Native
Panicum hallii,Native
Panicum hillmanii,Native
Panicum hirsutum,Native
Panicum hirticaule,Native
Panicum hirticaule var. hirticaule,Native
Panicum miliaceum,Alien
Panicum miliaceum ssp. miliaceum,Alien
Panicum paludosum,Alien
Panicum philadelphicum,Native
Panicum philadelphicum ssp. gattingeri,Native
Panicum philadelphicum ssp. lithophilum,Native
Panicum philadelphicum ssp. philadelphicum,Native
Panicum psilopodium,Alien
Panicum repens,Uncertain
Panicum trichoides,Uncertain
Panicum virgatum,Native
Panicum virgatum var. cubense,Native
Panicum virgatum var. spissum,Native
Panicum virgatum var. virgatum,Native
Panphalea,Alien
Panphalea heterophylla,Alien
Papaver,Alien
Papaver dubium,Alien
Papaver orientale,Alien
Papaver rhoeas,Alien
Papaver somniferum,Alien
Papaveraceae,mixed
Pappophorum,Native
Pappophorum bicolor,Native
Pappophorum vaginatum,Native
Parapholis,Alien
Parapholis incurva,Alien
Parietaria,mixed
Parietaria floridana,Native
Parietaria judaica,Alien
Parietaria pensylvanica,Native
Parietaria praetermissa,Native
Parkinsonia,mixed
Parkinsonia aculeata,Alien
Parkinsonia texana,Native
Parkinsonia texana var. macra,Native
Parkinsonia texana var. texana,Native
Parnassia,Native
Parnassia asarifolia,Native
Parnassia caroliniana,Native
Parnassia glauca,Native
Parnassia grandifolia,Native
Parnassiaceae,Native
Paronychia,Native
Paronychia americana,Native
Paronychia argyrocoma,Native
Paronychia baldwinii,Native
Paronychia baldwinii ssp. baldwinii,Native
Paronychia baldwinii ssp. riparia,Native
Paronychia canadensis,Native
Paronychia chartacea,Native
Paronychia discoveryi,Native
Paronychia drummondii,Native
Paronychia erecta,Native
Paronychia erecta var. corymbosa,Native
Paronychia erecta var. erecta,Native
Paronychia fastigiata,Native
Paronychia fastigiata var. fastigiata,Native
Paronychia fastigiata var. nuttallii,Native
Paronychia fastigiata var. paleacea,Native
Paronychia herniarioides,Native
Paronychia jamesii,Native
Paronychia jonesii,Native
Paronychia lindheimeri,Native
Paronychia lundelliorum,Native
Paronychia minima,Native
Paronychia montana,Native
Paronychia patula,Native
Paronychia rugelii,Native
Paronychia scoparia,Native
Paronychia setacea,Native
Paronychia virginica,Native
Parthenium,mixed
Parthenium [auriculatum + integrifolium var. integrifolium],Native
Parthenium [auriculatum + integrifolium],Native
Parthenium auriculatum,Native
Parthenium hispidum,Native
Parthenium hysterophorus,Alien
Parthenium integrifolium,Native
Parthenium integrifolium var. integrifolium,Native
Parthenium integrifolium var. mabryanum,Native
Parthenium lyratum,Native
Parthenocissus,mixed
Parthenocissus heptaphylla,Native
Parthenocissus inserta,Native
Parthenocissus quinquefolia,Native
Parthenocissus tricuspidata,Alien
Pascalia,Alien
Pascalia glauca,Alien
Pascopyrum,Native
Pascopyrum smithii,Native
Paspalidium,Native
Paspalidium geminatum,Native
Paspalum,mixed
Paspalum acuminatum,Native
Paspalum almum,Alien
Paspalum arundinaceum,Uncertain
Paspalum bifidum,Native
Paspalum blodgettii,Native
Paspalum boscianum,Native
Paspalum caespitosum,Native
Paspalum conjugatum,Native
Paspalum conspersum,Alien
Paspalum convexum,Alien
Paspalum coryphaeum,Alien
Paspalum denticulatum,Native
Paspalum dilatatum,Alien
Paspalum dilatatum ssp. dilatatum,Alien
Paspalum dissectum,Native
Paspalum distichum,Native
Paspalum eglume,Native
Paspalum fimbriatum,Alien
Paspalum floridanum,Native
Paspalum fluitans,Native
Paspalum hartwegianum,Native
Paspalum intermedium,Alien
Paspalum laeve,Native
Paspalum laeve var. circulare,Native
Paspalum laeve var. laeve,Native
Paspalum langei,Native
Paspalum laxum,Native
Paspalum malacophyllum,Alien
Paspalum minus,Native
Paspalum modestum,Alien
Paspalum monostachyum,Native
Paspalum nicorae,Alien
Paspalum notatum,Alien
Paspalum orbiculatum,Native
Paspalum paniculatum,Alien
Paspalum plicatulum,Native
Paspalum praecox,Native
Paspalum praecox var. curtisianum,Native
Paspalum praecox var. praecox,Native
Paspalum pubiflorum,Native
Paspalum pubiflorum var. glabrum,Native
Paspalum pubiflorum var. pubiflorum,Native
Paspalum quadrifarium,Alien
Paspalum racemosum,Alien
Paspalum scrobiculatum,Alien
Paspalum setaceum,Native
Paspalum setaceum var. ciliatifolium,Native
Paspalum setaceum var. longepedunculatum,Native
Paspalum setaceum var. muhlenbergii,Native
Paspalum setaceum var. psammophilum,Native
Paspalum setaceum var. rigidifolium,Native
Paspalum setaceum var. setaceum,Native
Paspalum setaceum var. stramineum,Native
Paspalum setaceum var. supinum,Native
Paspalum setaceum var. villosissimum,Native
Paspalum unispicatum,Native
Paspalum urvillei,Alien
Paspalum vaginatum,Native
Paspalum virgatum,Native
Paspalum wrightii,Native
